Rank,id,value,mesure,Year,Estación,nombre
27,227,0.017964072,close_cent,2019,Campos Elíseos - Periférico,227. Campos Elíseos - Periférico (0.018)
28,460,0.017964072,close_cent,2019,Juan Vázquez de Mella - Homero,460. Juan Vázquez de Mella - Homero (0.018)
29,206,0.017964072,close_cent,2019,Moliere - Homero,206. Moliere - Homero (0.018)
30,250,0.017964072,close_cent,2019,Darwin - Mariano Escobedo,250. Darwin - Mariano Escobedo (0.018)
31,45,0.0166334,close_cent,2019,Durango - Sonora,45. Durango - Sonora (0.0166)
32,141,0.015968064,close_cent,2019,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.016)
33,145,0.01497006,close_cent,2019,Yucatán - Chiapas,145. Yucatán - Chiapas (0.015)
34,41,0.014697877,close_cent,2019,Reforma - De la República,41. Reforma - De la República (0.0147)
35,184,0.013686912,close_cent,2019,General Gómez Pedraza - Gobernador Tiburcio Montiel,184. General Gómez Pedraza - Gobernador Tiburcio Montiel (0.0137)
36,317,0.013686912,close_cent,2019,Avenida Coyoacán - Torres Adalid,317. Avenida Coyoacán - Torres Adalid (0.0137)
37,476,0.013686912,close_cent,2019,Lago Como - Laguna de Mayrán,476. Lago Como - Laguna de Mayrán (0.0137)
38,10,0.013686912,close_cent,2019,Reforma - Ramírez,10. Reforma - Ramírez (0.0137)
39,126,0.013609145,close_cent,2019,Jalapa - Puebla,126. Jalapa - Puebla (0.0136)
40,305,0.013473054,close_cent,2019,Avenida del Parque - Arizona,305. Avenida del Parque - Arizona (0.0135)
41,183,0.012680521,close_cent,2019,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0127)
42,134,0.012680521,close_cent,2019,Álvaro Obregón - Orizaba,134. Álvaro Obregón - Orizaba (0.0127)
43,256,0.012225549,close_cent,2019,Gómez Farías - Sadi Carnot,256. Gómez Farías - Sadi Carnot (0.0122)
44,209,0.011976048,close_cent,2019,Solón - Horacio,209. Solón - Horacio (0.012)
45,257,0.011976048,close_cent,2019,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.012)
46,356,0.011976048,close_cent,2019,Matías Romero - Adolfo Prieto,356. Matías Romero - Adolfo Prieto (0.012)
47,182,0.011976048,close_cent,2019,Progreso - Astrónomos,182. Progreso - Astrónomos (0.012)
48,239,0.011976048,close_cent,2019,Rincón del Bosque - Rubén Darío,239. Rincón del Bosque - Rubén Darío (0.012)
49,226,0.011976048,close_cent,2019,Wallon - Presidente Masaryk,226. Wallon - Presidente Masaryk (0.012)
50,464,0.011976048,close_cent,2019,Mateo Alemán - Prolongación Moliere,464. Mateo Alemán - Prolongación Moliere (0.012)
51,236,0.011976048,close_cent,2019,Campos Elíseos - Moliere,236. Campos Elíseos - Moliere (0.012)
52,352,0.011976048,close_cent,2019,Tintoreto - Giorgione,352. Tintoreto - Giorgione (0.012)
53,198,0.011976048,close_cent,2019,Sócrates - Ejército Nacional,198. Sócrates - Ejército Nacional (0.012)
54,217,0.011976048,close_cent,2019,Euler - Av. Horacio,217. Euler - Av. Horacio (0.012)
55,115,0.011976048,close_cent,2019,Roma - Dinamarca,115. Roma - Dinamarca (0.012)
56,26,0.011976048,close_cent,2019,Reforma - Versalles,26. Reforma - Versalles (0.012)
57,459,0.010778443,close_cent,2019,Volcán - Montes Urales,459. Volcán - Montes Urales (0.0108)
58,354,0.010778443,close_cent,2019,Boston - Avenida Insurgentes,354. Boston - Avenida Insurgentes (0.0108)
59,13,0.008982036,close_cent,2019,Reforma - Río Mississippi,13. Reforma - Río Mississippi (0.009)
60,270,0.008982036,close_cent,2019,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.009)
61,475,0.008982036,close_cent,2019,Lago Muritz - Lago Alberto,475. Lago Muritz - Lago Alberto (0.009)
62,454,0.008982036,close_cent,2019,Montes Urales - Monte Pelvoux,454. Montes Urales - Monte Pelvoux (0.009)
63,261,0.008982036,close_cent,2019,Reforma - Río de la Plata,261. Reforma - Río de la Plata (0.009)
64,474,0.008982036,close_cent,2019,Bahía de San Hipólito - Bahía del Espíritu Santo,474. Bahía de San Hipólito - Bahía del Espíritu Santo (0.009)
65,334,0.007984032,close_cent,2019,Nueva York - Insurgentes,334. Nueva York - Insurgentes (0.008)
66,271,0.007984032,close_cent,2019,Jesús García - Carlos J. Meneses,271. Jesús García - Carlos J. Meneses (0.008)
67,241,0.007984032,close_cent,2019,Ejército Nacional - Juan Vázquez de la Mella,241. Ejército Nacional - Juan Vázquez de la Mella (0.008)
68,363,0.007984032,close_cent,2019,Holbein - Paulo Ucello,363. Holbein - Paulo Ucello (0.008)
69,207,0.005988024,close_cent,2019,Torquato Tasso - Homero,207. Torquato Tasso - Homero (0.006)
70,202,0.005988024,close_cent,2019,Calderón de la Barca - Homero,202. Calderón de la Barca - Homero (0.006)
71,390,0.005988024,close_cent,2019,Oso - Félix Cuevas,390. Oso - Félix Cuevas (0.006)
72,240,0.005988024,close_cent,2019,Ejército Nacional - Ferrocarril de Cuernavaca,240. Ejército Nacional - Ferrocarril de Cuernavaca (0.006)
73,167,0.005988024,close_cent,2019,General Salvador Alvarado - Progreso,167. General Salvador Alvarado - Progreso (0.006)
74,116,0.005988024,close_cent,2019,Londres - Roma,116. Londres - Roma (0.006)
75,215,0.005988024,close_cent,2019,Edgar Alan Poe - Horacio,215. Edgar Alan Poe - Horacio (0.006)
76,449,0.005988024,close_cent,2019,Acapulco - Puebla,449. Acapulco - Puebla (0.006)
77,205,0.005988024,close_cent,2019,Taine - Homero,205. Taine - Homero (0.006)
78,248,0.005988024,close_cent,2019,Shakespeare - Lafayette,248. Shakespeare - Lafayette (0.006)
79,114,0.005988024,close_cent,2019,Lucerna - Abraham González,114. Lucerna - Abraham González (0.006)
80,31,0.005988024,close_cent,2019,Hamburgo - Insurgentes,31. Hamburgo - Insurgentes (0.006)
81,398,0.005988024,close_cent,2019,Juan Sánchez Azcona - Félix Cuevas,398. Juan Sánchez Azcona - Félix Cuevas (0.006)
82,402,0.005988024,close_cent,2019,Uxmal - Municipio Libre,402. Uxmal - Municipio Libre (0.006)
83,127,0.005988024,close_cent,2019,Puebla - Mérida,127. Puebla - Mérida (0.006)
84,431,0.005988024,close_cent,2019,Bruno Traven - Paz Montes de Oca,431. Bruno Traven - Paz Montes de Oca (0.006)
85,117,0.005988024,close_cent,2019,Londres - Nápoles,117. Londres - Nápoles (0.006)
86,24,0.005988024,close_cent,2019,Reforma - Varsovia,24. Reforma - Varsovia (0.006)
87,463,0.005988024,close_cent,2019,Lago Andrómaco - Lago Zúrich,463. Lago Andrómaco - Lago Zúrich (0.006)
88,123,0.005988024,close_cent,2019,Claudio Bernard - Dr. Lavista,123. Claudio Bernard - Dr. Lavista (0.006)
89,163,0.005988024,close_cent,2019,Toluca - Bajío,163. Toluca - Bajío (0.006)
90,306,0.005988024,close_cent,2019,Dakota - Filadelfia,306. Dakota - Filadelfia (0.006)
91,326,0.005988024,close_cent,2019,Eugenia - Nebraska,326. Eugenia - Nebraska (0.006)
92,397,0.005988024,close_cent,2019,San Lorenzo - Gabriel Mancera,397. San Lorenzo - Gabriel Mancera (0.006)
93,224,0.005988024,close_cent,2019,Hegel - Presidente Masaryk,224. Hegel - Presidente Masaryk (0.006)
94,315,0.005988024,close_cent,2019,Alabama - Montana,315. Alabama - Montana (0.006)
95,369,0.005988024,close_cent,2019,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.006)
96,149,0.005988024,close_cent,2019,Mérida - Antonio M. Anza,149. Mérida - Antonio M. Anza (0.006)
97,170,0.005988024,close_cent,2019,Observatorio Oriente - Revolución,170. Observatorio Oriente - Revolución (0.006)
98,139,0.005988024,close_cent,2019,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.006)
99,148,0.005988024,close_cent,2019,Coahuila - Av. Cuauhtémoc,148. Coahuila - Av. Cuauhtémoc (0.006)
100,247,0.005988024,close_cent,2019,Herschel - Rousseau,247. Herschel - Rousseau (0.006)
101,419,0.005988024,close_cent,2019,Actipan - Cádiz,419. Actipan - Cádiz (0.006)
102,467,0.005988024,close_cent,2019,Lago Mayor - Lago Alberto,467. Lago Mayor - Lago Alberto (0.006)
103,192,0.005988024,close_cent,2019,Rubén Darío - Reforma,192. Rubén Darío - Reforma (0.006)
104,146,0.005988024,close_cent,2019,Coahuila - Manzanillo,146. Coahuila - Manzanillo (0.006)
105,465,0,close_cent,2019,Lago Ginebra - Lago Wetter,465. Lago Ginebra - Lago Wetter (0.0)
106,350,0,close_cent,2019,José Clemente Orozco - Correggio,350. José Clemente Orozco - Correggio (0.0)
107,272,0,close_cent,2019,Jesús García - Carlos J. Meneses,272. Jesús García - Carlos J. Meneses (0.0)
108,466,0,close_cent,2019,Lago Onega - Lago Ladoga,466. Lago Onega - Lago Ladoga (0.0)
109,366,0,close_cent,2019,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0)
110,348,0,close_cent,2019,Indiana - Avenida San Antonio,348. Indiana - Avenida San Antonio (0.0)
111,277,0,close_cent,2019,Prolongación Tonalá - Obrero Mundial,277. Prolongación Tonalá - Obrero Mundial (0.0)
112,440,0,close_cent,2019,Real de Mayorazgo - Puente Xoco,440. Real de Mayorazgo - Puente Xoco (0.0)
113,286,0,close_cent,2019,13 de Septiembre - Avenida Patriotismo,286. 13 de Septiembre - Avenida Patriotismo (0.0)
114,428,0,close_cent,2019,Prolongación Uxmal - Av. Popocatépetl (Eje 8),428. Prolongación Uxmal - Av. Popocatépetl (Eje 8) (0.0)
115,282,0,close_cent,2019,La Morena - Eje 2 Poniente Gabriel Mancera,282. La Morena - Eje 2 Poniente Gabriel Mancera (0.0)
116,427,0,close_cent,2019,Avenida México-Coyoacán - Av. Popocatépetl (Eje 8),427. Avenida México-Coyoacán - Av. Popocatépetl (Eje 8) (0.0)
117,414,0,close_cent,2019,Parroquia - José Ignacio Bartolache,414. Parroquia - José Ignacio Bartolache (0.0)
118,337,0,close_cent,2019,San Borja - Martín Mendalde,337. San Borja - Martín Mendalde (0.0)
119,296,0,close_cent,2019,Diagonal San Antonio - Enrique Rébsamen,296. Diagonal San Antonio - Enrique Rébsamen (0.0)
120,329,0,close_cent,2019,Calle 13 - Avenida 1,329. Calle 13 - Avenida 1 (0.0)
121,310,0,close_cent,2019,Calle 1 - Patriotismo,310. Calle 1 - Patriotismo (0.0)
122,394,0,close_cent,2019,Dr. Roberto Gayol - Félix Cuevas,394. Dr. Roberto Gayol - Félix Cuevas (0.0)
123,385,0,close_cent,2019,Poussin - Empresa,385. Poussin - Empresa (0.0)
124,320,0,close_cent,2019,Enrique Rébsamen - Luz Saviñón,320. Enrique Rébsamen - Luz Saviñón (0.0)
125,359,0,close_cent,2019,Matías Romero - Pestalozzi,359. Matías Romero - Pestalozzi (0.0)
126,194,0,close_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.0)
127,267,0,close_cent,2019,Jesús García - Carlos J. Meneses,267. Jesús García - Carlos J. Meneses (0.0)
128,160,0,close_cent,2019,Alfonso Herrera - Gabino Barreda,160. Alfonso Herrera - Gabino Barreda (0.0)
129,154,0,close_cent,2019,Tuxpan - Tlaxcala,154. Tuxpan - Tlaxcala (0.0)
130,151,0,close_cent,2019,Campeche - Tonalá,151. Campeche - Tonalá (0.0)
131,135,0,close_cent,2019,Álvaro Obregón - Morelia,135. Álvaro Obregón - Morelia (0.0)
132,133,0,close_cent,2019,Colima - Morelia,133. Colima - Morelia (0.0)
133,124,0,close_cent,2019,Claudio Bernard - Dr. Liceaga,124. Claudio Bernard - Dr. Liceaga (0.0)
134,119,0,close_cent,2019,Turín - Abraham González,119. Turín - Abraham González (0.0)
135,108,0,close_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.0)
136,107,0,close_cent,2019,Tolsá - Balderas,107. Tolsá - Balderas (0.0)
137,103,0,close_cent,2019,Joaquín Velázquez de León - García Icazbalceta,103. Joaquín Velázquez de León - García Icazbalceta (0.0)
138,99,0,close_cent,2019,Ernesto Pugibet - Luis Moya,99. Ernesto Pugibet - Luis Moya (0.0)
139,86,0,close_cent,2019,Sullivan - Insurgentes,86. Sullivan - Insurgentes (0.0)
140,85,0,close_cent,2019,José Rosas Moreno - Sullivan,85. José Rosas Moreno - Sullivan (0.0)
141,72,0,close_cent,2019,Mazatlán - Alfonso Reyes,72. Mazatlán - Alfonso Reyes (0.0)
142,62,0,close_cent,2019,Fernando Montes de Oca - Amatlán,62. Fernando Montes de Oca - Amatlán (0.0)
143,60,0,close_cent,2019,Mazatlán - Fernando Montes de Oca,60. Mazatlán - Fernando Montes de Oca (0.0)
144,59,0,close_cent,2019,Popocatépetl - Ámsterdam,59. Popocatépetl - Ámsterdam (0.0)
145,34,0,close_cent,2019,Liverpool - Génova,34. Liverpool - Génova (0.0)
146,155,0,close_cent,2019,Jalapa - Tlaxcala,155. Jalapa - Tlaxcala (0.0)
147,165,0,close_cent,2019,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
148,266,0,close_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0)
149,168,0,close_cent,2019,Comercio - Progreso,168. Comercio - Progreso (0.0)
150,255,0,close_cent,2019,José Rosas Moreno - Guillermo Prieto,255. José Rosas Moreno - Guillermo Prieto (0.0)
151,238,0,close_cent,2019,Andrés Bello - George Eliot,238. Andrés Bello - George Eliot (0.0)
152,237,0,close_cent,2019,Andrés Bello - George Eliot,237. Andrés Bello - George Eliot (0.0)
153,228,0,close_cent,2019,Campos Elíseos - La Fontaine,228. Campos Elíseos - La Fontaine (0.0)
154,212,0,close_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.0)
155,211,0,close_cent,2019,Isaac Newton - Horacio,211. Isaac Newton - Horacio (0.0)
156,210,0,close_cent,2019,Eugenio Sue - Horacio,210. Eugenio Sue - Horacio (0.0)
157,208,0,close_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0)
158,204,0,close_cent,2019,Temístocles - Homero,204. Temístocles - Homero (0.0)
159,195,0,close_cent,2019,Reforma - Mahatma Gandhi,195. Reforma - Mahatma Gandhi (0.0)
160,193,0,close_cent,2019,Rubén Darío - Reforma,193. Rubén Darío - Reforma (0.0)
161,191,0,close_cent,2019,Gobernador Rafael Rebollar - Gobernado Vicente Eguía,191. Gobernador Rafael Rebollar - Gobernado Vicente Eguía (0.0)
162,189,0,close_cent,2019,Gobernador Rafael Rebollar - Gobernador José Ceballos,189. Gobernador Rafael Rebollar - Gobernador José Ceballos (0.0)
163,180,0,close_cent,2019,Quintana Roo - Villahermosa,180. Quintana Roo - Villahermosa (0.0)
164,173,0,close_cent,2019,Minería - José Martí,173. Minería - José Martí (0.0)
165,171,0,close_cent,2019,Comercio - José Martí,171. Comercio - José Martí (0.0)
166,169,0,close_cent,2019,Prosperidad - Progreso,169. Prosperidad - Progreso (0.0)
167,480,0,close_cent,2019,Lago Iseo - Av. Marina Nacional,480. Lago Iseo - Av. Marina Nacional (0.0)
0,271,0.001803622,between_cent,2019,Jesús García - Carlos J. Meneses,271. Jesús García - Carlos J. Meneses (0.0018)
1,174,0.001713441,between_cent,2019,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0017)
2,1,0.001515042,between_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0015)
3,41,0.001028064,between_cent,2019,Reforma - De la República,41. Reforma - De la República (0.001)
4,18,0.000973956,between_cent,2019,Reforma - Río Rhin,18. Reforma - Río Rhin (0.001)
5,35,0.000937883,between_cent,2019,Liverpool - Génova,35. Liverpool - Génova (0.0009)
6,183,0.000865738,between_cent,2019,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0009)
7,256,0.000847702,between_cent,2019,Gómez Farías - Sadi Carnot,256. Gómez Farías - Sadi Carnot (0.0008)
8,26,0.000721449,between_cent,2019,Reforma - Versalles,26. Reforma - Versalles (0.0007)
9,111,0.000631268,between_cent,2019,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0006)
10,32,0.000505014,between_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.0005)
11,141,0.000505014,between_cent,2019,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0005)
12,158,0.000360724,between_cent,2019,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0004)
13,126,0.000360724,between_cent,2019,Jalapa - Puebla,126. Jalapa - Puebla (0.0004)
14,20,0.000324652,between_cent,2019,Reforma - Río Támesis,20. Reforma - Río Támesis (0.0003)
15,28,0.000324652,between_cent,2019,Toledo - Tokio,28. Toledo - Tokio (0.0003)
16,242,0.000180362,between_cent,2019,Miguel de Cervantes Saavedra - Pról. Moliere,242. Miguel de Cervantes Saavedra - Pról. Moliere (0.0002)
17,36,0.00014429,between_cent,2019,Puebla - Veracruz,36. Puebla - Veracruz (0.0001)
18,3,0.000108217,between_cent,2019,Reforma - Insurgentes,3. Reforma - Insurgentes (0.0001)
19,295,0.000108217,between_cent,2019,Anaxágoras - Eje 4 Sur Xola,295. Anaxágoras - Eje 4 Sur Xola (0.0001)
20,185,0.000108217,between_cent,2019,General Antonio León - General Pedro Antonio de los Santos,185. General Antonio León - General Pedro Antonio de los Santos (0.0001)
21,475,0.000108217,between_cent,2019,Lago Muritz - Lago Alberto,475. Lago Muritz - Lago Alberto (0.0001)
22,241,7.21E-05,between_cent,2019,Ejército Nacional - Juan Vázquez de la Mella,241. Ejército Nacional - Juan Vázquez de la Mella (0.0001)
23,257,7.21E-05,between_cent,2019,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.0001)
24,449,7.21E-05,between_cent,2019,Acapulco - Puebla,449. Acapulco - Puebla (0.0001)
25,148,7.21E-05,between_cent,2019,Coahuila - Av. Cuauhtémoc,148. Coahuila - Av. Cuauhtémoc (0.0001)
26,352,7.21E-05,between_cent,2019,Tintoreto - Giorgione,352. Tintoreto - Giorgione (0.0001)
27,390,3.61E-05,between_cent,2019,Oso - Félix Cuevas,390. Oso - Félix Cuevas (0.0)
28,167,3.61E-05,between_cent,2019,General Salvador Alvarado - Progreso,167. General Salvador Alvarado - Progreso (0.0)
29,369,3.61E-05,between_cent,2019,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0)
30,17,0,between_cent,2019,Reforma - Río Tíber,17. Reforma - Río Tíber (0.0)
31,209,0,between_cent,2019,Solón - Horacio,209. Solón - Horacio (0.0)
32,205,0,between_cent,2019,Taine - Homero,205. Taine - Homero (0.0)
33,211,0,between_cent,2019,Isaac Newton - Horacio,211. Isaac Newton - Horacio (0.0)
34,266,0,between_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0)
35,210,0,between_cent,2019,Eugenio Sue - Horacio,210. Eugenio Sue - Horacio (0.0)
36,24,0,between_cent,2019,Reforma - Varsovia,24. Reforma - Varsovia (0.0)
37,267,0,between_cent,2019,Jesús García - Carlos J. Meneses,267. Jesús García - Carlos J. Meneses (0.0)
38,215,0,between_cent,2019,Edgar Alan Poe - Horacio,215. Edgar Alan Poe - Horacio (0.0)
39,270,0,between_cent,2019,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0)
40,13,0,between_cent,2019,Reforma - Río Mississippi,13. Reforma - Río Mississippi (0.0)
41,117,0,between_cent,2019,Londres - Nápoles,117. Londres - Nápoles (0.0)
42,212,0,between_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.0)
43,459,0,between_cent,2019,Volcán - Montes Urales,459. Volcán - Montes Urales (0.0)
44,207,0,between_cent,2019,Torquato Tasso - Homero,207. Torquato Tasso - Homero (0.0)
45,255,0,between_cent,2019,José Rosas Moreno - Guillermo Prieto,255. José Rosas Moreno - Guillermo Prieto (0.0)
46,217,0,between_cent,2019,Euler - Av. Horacio,217. Euler - Av. Horacio (0.0)
47,454,0,between_cent,2019,Montes Urales - Monte Pelvoux,454. Montes Urales - Monte Pelvoux (0.0)
48,248,0,between_cent,2019,Shakespeare - Lafayette,248. Shakespeare - Lafayette (0.0)
49,476,0,between_cent,2019,Lago Como - Laguna de Mayrán,476. Lago Como - Laguna de Mayrán (0.0)
50,238,0,between_cent,2019,Andrés Bello - George Eliot,238. Andrés Bello - George Eliot (0.0)
51,236,0,between_cent,2019,Campos Elíseos - Moliere,236. Campos Elíseos - Moliere (0.0)
52,261,0,between_cent,2019,Reforma - Río de la Plata,261. Reforma - Río de la Plata (0.0)
53,235,0,between_cent,2019,Campos Elíseos - Moliere,235. Campos Elíseos - Moliere (0.0)
54,237,0,between_cent,2019,Andrés Bello - George Eliot,237. Andrés Bello - George Eliot (0.0)
55,228,0,between_cent,2019,Campos Elíseos - La Fontaine,228. Campos Elíseos - La Fontaine (0.0)
56,208,0,between_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0)
57,127,0,between_cent,2019,Puebla - Mérida,127. Puebla - Mérida (0.0)
58,296,0,between_cent,2019,Diagonal San Antonio - Enrique Rébsamen,296. Diagonal San Antonio - Enrique Rébsamen (0.0)
59,474,0,between_cent,2019,Bahía de San Hipólito - Bahía del Espíritu Santo,474. Bahía de San Hipólito - Bahía del Espíritu Santo (0.0)
60,398,0,between_cent,2019,Juan Sánchez Azcona - Félix Cuevas,398. Juan Sánchez Azcona - Félix Cuevas (0.0)
61,385,0,between_cent,2019,Poussin - Empresa,385. Poussin - Empresa (0.0)
62,419,0,between_cent,2019,Actipan - Cádiz,419. Actipan - Cádiz (0.0)
63,334,0,between_cent,2019,Nueva York - Insurgentes,334. Nueva York - Insurgentes (0.0)
64,394,0,between_cent,2019,Dr. Roberto Gayol - Félix Cuevas,394. Dr. Roberto Gayol - Félix Cuevas (0.0)
65,414,0,between_cent,2019,Parroquia - José Ignacio Bartolache,414. Parroquia - José Ignacio Bartolache (0.0)
66,427,0,between_cent,2019,Avenida México-Coyoacán - Av. Popocatépetl (Eje 8),427. Avenida México-Coyoacán - Av. Popocatépetl (Eje 8) (0.0)
67,428,0,between_cent,2019,Prolongación Uxmal - Av. Popocatépetl (Eje 8),428. Prolongación Uxmal - Av. Popocatépetl (Eje 8) (0.0)
68,366,0,between_cent,2019,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0)
69,402,0,between_cent,2019,Uxmal - Municipio Libre,402. Uxmal - Municipio Libre (0.0)
70,440,0,between_cent,2019,Real de Mayorazgo - Puente Xoco,440. Real de Mayorazgo - Puente Xoco (0.0)
71,431,0,between_cent,2019,Bruno Traven - Paz Montes de Oca,431. Bruno Traven - Paz Montes de Oca (0.0)
72,465,0,between_cent,2019,Lago Ginebra - Lago Wetter,465. Lago Ginebra - Lago Wetter (0.0)
73,463,0,between_cent,2019,Lago Andrómaco - Lago Zúrich,463. Lago Andrómaco - Lago Zúrich (0.0)
74,466,0,between_cent,2019,Lago Onega - Lago Ladoga,466. Lago Onega - Lago Ladoga (0.0)
75,363,0,between_cent,2019,Holbein - Paulo Ucello,363. Holbein - Paulo Ucello (0.0)
76,356,0,between_cent,2019,Matías Romero - Adolfo Prieto,356. Matías Romero - Adolfo Prieto (0.0)
77,272,0,between_cent,2019,Jesús García - Carlos J. Meneses,272. Jesús García - Carlos J. Meneses (0.0)
78,320,0,between_cent,2019,Enrique Rébsamen - Luz Saviñón,320. Enrique Rébsamen - Luz Saviñón (0.0)
79,277,0,between_cent,2019,Prolongación Tonalá - Obrero Mundial,277. Prolongación Tonalá - Obrero Mundial (0.0)
80,282,0,between_cent,2019,La Morena - Eje 2 Poniente Gabriel Mancera,282. La Morena - Eje 2 Poniente Gabriel Mancera (0.0)
81,286,0,between_cent,2019,13 de Septiembre - Avenida Patriotismo,286. 13 de Septiembre - Avenida Patriotismo (0.0)
82,317,0,between_cent,2019,Avenida Coyoacán - Torres Adalid,317. Avenida Coyoacán - Torres Adalid (0.0)
83,310,0,between_cent,2019,Calle 1 - Patriotismo,310. Calle 1 - Patriotismo (0.0)
84,306,0,between_cent,2019,Dakota - Filadelfia,306. Dakota - Filadelfia (0.0)
85,329,0,between_cent,2019,Calle 13 - Avenida 1,329. Calle 13 - Avenida 1 (0.0)
86,359,0,between_cent,2019,Matías Romero - Pestalozzi,359. Matías Romero - Pestalozzi (0.0)
87,326,0,between_cent,2019,Eugenia - Nebraska,326. Eugenia - Nebraska (0.0)
88,337,0,between_cent,2019,San Borja - Martín Mendalde,337. San Borja - Martín Mendalde (0.0)
89,397,0,between_cent,2019,San Lorenzo - Gabriel Mancera,397. San Lorenzo - Gabriel Mancera (0.0)
90,348,0,between_cent,2019,Indiana - Avenida San Antonio,348. Indiana - Avenida San Antonio (0.0)
91,350,0,between_cent,2019,José Clemente Orozco - Correggio,350. José Clemente Orozco - Correggio (0.0)
92,354,0,between_cent,2019,Boston - Avenida Insurgentes,354. Boston - Avenida Insurgentes (0.0)
93,460,0,between_cent,2019,Juan Vázquez de Mella - Homero,460. Juan Vázquez de Mella - Homero (0.0)
94,194,0,between_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.0)
95,240,0,between_cent,2019,Ejército Nacional - Ferrocarril de Cuernavaca,240. Ejército Nacional - Ferrocarril de Cuernavaca (0.0)
96,151,0,between_cent,2019,Campeche - Tonalá,151. Campeche - Tonalá (0.0)
97,11,0,between_cent,2019,Río Amazonas - Río Lerma,11. Río Amazonas - Río Lerma (0.0)
98,103,0,between_cent,2019,Joaquín Velázquez de León - García Icazbalceta,103. Joaquín Velázquez de León - García Icazbalceta (0.0)
99,107,0,between_cent,2019,Tolsá - Balderas,107. Tolsá - Balderas (0.0)
100,113,0,between_cent,2019,General Prim - Versalles,113. General Prim - Versalles (0.0)
101,114,0,between_cent,2019,Lucerna - Abraham González,114. Lucerna - Abraham González (0.0)
102,115,0,between_cent,2019,Roma - Dinamarca,115. Roma - Dinamarca (0.0)
103,116,0,between_cent,2019,Londres - Roma,116. Londres - Roma (0.0)
104,108,0,between_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.0)
105,119,0,between_cent,2019,Turín - Abraham González,119. Turín - Abraham González (0.0)
106,124,0,between_cent,2019,Claudio Bernard - Dr. Liceaga,124. Claudio Bernard - Dr. Liceaga (0.0)
107,123,0,between_cent,2019,Claudio Bernard - Dr. Lavista,123. Claudio Bernard - Dr. Lavista (0.0)
108,31,0,between_cent,2019,Hamburgo - Insurgentes,31. Hamburgo - Insurgentes (0.0)
109,134,0,between_cent,2019,Álvaro Obregón - Orizaba,134. Álvaro Obregón - Orizaba (0.0)
110,136,0,between_cent,2019,Álvaro Obregón - Tonalá,136. Álvaro Obregón - Tonalá (0.0)
111,133,0,between_cent,2019,Colima - Morelia,133. Colima - Morelia (0.0)
112,10,0,between_cent,2019,Reforma - Ramírez,10. Reforma - Ramírez (0.0)
113,99,0,between_cent,2019,Ernesto Pugibet - Luis Moya,99. Ernesto Pugibet - Luis Moya (0.0)
114,16,0,between_cent,2019,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0)
115,19,0,between_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0)
116,15,0,between_cent,2019,Reforma - Río Mississippi,15. Reforma - Río Mississippi (0.0)
117,23,0,between_cent,2019,Reforma - Praga,23. Reforma - Praga (0.0)
